url_length,has_ip,has_at_symbol,num_hyphens,num_subdomains,url_entropy,num_digits,num_parameters,has_sensitive_words,has_password_field,has_hidden_iframe,suspicious_form_action,script_to_content_ratio,external_link_ratio,empty_links_ratio,num_input_fields,label
36,0,0,0,1,4.440351042928689,0,1,0,0,0,0,0.6249315818281336,0.0611353711790393,0.03056768558951965,1,0
22,0,0,0,1,3.7544418457133446,1,0,0,0,0,0,0.0,0.5,0.0,0,0
106,0,0,10,1,4.434703276740719,7,0,0,0,0,0,5.1672995667754185,0.42735042735042733,0.0,0,0
64,0,0,2,1,3.991118358901742,4,0,0,0,0,0,0.0,0.0,0.0,0,0
78,0,0,2,1,4.252617074387529,0,0,0,0,1,0,0.037504596151489156,0.07627118644067797,0.08898305084745763,6,0
34,0,0,0,1,4.079678649882975,0,0,1,0,0,0,0.4985282726568552,0.1875,0.21875,2,0
67,0,0,4,1,4.47586027338338,7,0,1,0,0,0,5.534526854219949,0.2647058823529412,0.17647058823529413,0,0
59,0,0,1,1,4.019704015493451,0,0,0,0,1,0,0.8469583778014941,0.27631578947368424,0.02631578947368421,0,0
79,0,0,0,1,4.460420142781322,5,0,0,1,0,0,0.6807339449541284,0.0,1.0,2,1
20,0,0,0,1,3.5841837197791886,0,0,0,0,0,0,163.06306306306305,0.0,0.0,0,0
33,0,0,2,0,4.430313437343594,0,1,1,1,0,0,0.02825670498084291,0.8823529411764706,0.0,3,1
34,0,0,2,0,3.7160160623359078,0,0,0,0,1,0,0.023390757944740086,0.631578947368421,0.10526315789473684,0,0
23,0,0,0,0,3.8820451081368628,0,0,0,0,0,0,52.973064516129035,0.09401709401709402,0.0,1,0
178,0,0,3,0,5.045874563622509,22,2,1,1,0,0,2.8008658008658007,0.0,1.0,2,1
70,0,0,6,1,4.612783332396094,7,0,0,0,1,0,0.6183792964734278,0.20118343195266272,0.0,6,0
47,0,0,0,4,4.094393309484218,2,0,1,0,0,0,7.1909194097616345,0.0,0.0,11,1
44,0,0,0,0,4.10752381283357,0,0,0,1,0,0,0.0,0.0,0.0,5,1
39,0,0,0,0,3.8820930918571057,0,0,0,1,0,0,9.529179810725552,0.9333333333333333,0.06666666666666667,13,1
96,0,0,1,2,4.836133631457907,26,1,0,1,0,0,0.0,1.0,0.0,12,1
24,0,0,0,0,4.136842188131013,0,0,0,0,0,0,1.4303797468354431,0.0,0.0,0,0
27,0,0,0,2,3.85619629821938,0,0,0,0,0,0,2.6779661016949152,0.0,0.0,0,0
19,0,0,0,1,3.5368867237421693,0,0,0,0,0,0,5.175862068965517,1.0,0.0,0,1
46,0,0,0,1,4.117669902512294,5,0,0,0,1,0,0.0498395840247815,0.693069306930693,0.039603960396039604,15,0
71,0,0,0,2,4.1073565435794075,0,0,0,0,0,0,0.0,0.0,0.0,0,0
41,0,0,0,1,4.208297968550675,5,0,0,0,0,0,0.7415056040949607,0.15789473684210525,0.006578947368421052,0,0
84,0,0,6,1,4.1162884733487735,0,0,0,0,0,1,0.3723681572087427,0.16666666666666666,0.041666666666666664,7,0
89,0,0,6,0,4.507135811350884,7,0,0,1,1,0,0.36376146788990826,0.10582010582010581,0.07407407407407407,18,0
68,0,0,0,1,4.444100988870128,0,0,0,0,0,0,0.0020595420714732116,0.0011801730920535012,0.0,3,0
90,0,0,5,1,4.226801265829581,0,0,0,0,0,0,1.0196705188099335,0.0,0.0,4,0
20,0,0,0,0,3.6841837197791887,0,0,0,0,0,0,0.0,0.0,0.0,0,1
56,0,0,4,1,4.332294941091038,0,0,0,0,0,0,0.3916055693818524,0.024793388429752067,0.0,12,0
92,0,0,1,1,4.581876724004677,14,0,0,1,0,0,0.0017421602787456446,0.0,0.0,4,1
27,0,0,0,1,3.884155094595805,0,0,0,0,0,0,7.464131048766711,0.37755102040816324,0.0,0,0
26,0,0,0,1,3.8441065448145375,0,0,0,0,1,0,2.5327912235962082,0.11801242236024845,0.024844720496894408,20,0
100,0,0,4,1,4.5009167557163385,6,0,0,0,0,0,1.506869662086892,0.18518518518518517,0.0,1,0
31,0,0,0,1,4.0667842134731025,0,0,0,0,0,0,14.389915966386555,0.1646090534979424,0.053497942386831275,18,0
48,0,0,0,0,3.860568752113511,3,0,0,0,0,0,0.00931098696461825,0.0,0.8764044943820225,16,1
36,0,0,0,1,3.940351042928689,0,0,0,0,1,0,0.5199814843388366,0.16,0.0,1,0
44,0,0,0,1,4.261043983337284,5,0,0,0,0,0,1.2644913118450722,0.1016949152542373,0.0,6,0
45,0,0,1,0,4.133643863468259,2,0,0,1,0,0,0.0007104795737122557,1.0,0.0,10,1
127,0,0,0,0,5.34590799516999,25,0,1,0,0,0,1010.2857142857143,0.0,0.0,0,1
118,0,0,1,0,4.980508893716991,11,2,1,0,0,0,0.0011851149561507466,0.0,0.0,7,1
72,0,0,3,0,4.27543016819359,0,0,0,0,0,0,0.27786683766164366,0.015151515151515152,0.0,1,0
63,0,0,4,2,4.302267424526416,0,0,0,0,0,0,3.902360168121565,0.10344827586206896,0.27586206896551724,0,0
57,0,0,1,1,4.262996269333794,0,0,0,0,0,0,0.5530871535775318,0.20754716981132076,0.0,9,0
56,0,0,0,2,4.3158230035695615,1,0,0,0,0,1,184.5382426182853,0.0392156862745098,0.0196078431372549,4,0
77,0,0,2,3,4.76938102191376,14,0,0,0,0,0,35977.166666666664,0.0,0.0,0,1
51,0,0,1,1,4.012715480910826,0,0,0,0,0,0,0.7577982335184288,0.0,0.0625,47,0
47,0,0,0,1,4.397896767069121,8,0,0,0,0,0,7.544352884149297,0.11538461538461539,0.0,4,0
58,0,0,4,1,4.269378141896233,0,0,0,0,0,1,0.36961396764376103,0.03389830508474576,0.0,28,0
19,0,0,0,0,3.4316235658474317,0,0,0,1,0,0,5.282153539381855,0.5,0.038461538461538464,15,1
42,0,0,0,0,4.3383968869099405,6,1,0,0,0,0,0.194024077745008,0.0,0.023809523809523808,1,0
90,0,0,5,1,4.31715743706614,2,0,0,0,1,0,1.6935054121565363,0.28205128205128205,0.0,0,0
70,0,0,0,0,4.497299717551715,3,1,0,0,0,0,1.0169491525423728,0.0,0.0,0,1
41,0,0,0,1,3.9186808226744017,1,0,0,0,0,0,219.23035019455253,0.0,0.0,2,1
78,0,0,0,1,4.964969930917493,3,0,0,1,0,0,0.042314872433105166,0.0,0.3333333333333333,3,1
38,0,0,0,1,4.0830679737991025,0,0,0,0,1,0,14.959924175303401,0.0446927374301676,0.0,0,0
53,0,0,1,1,4.094277571204876,0,0,0,0,0,0,0.017964071856287425,0.0,0.0,0,1
43,0,0,0,1,4.260242301506338,0,0,1,1,0,0,0.2381212452211906,0.075,0.025,5,0
150,0,0,13,1,4.332471835647045,0,0,0,0,0,0,6.343283582089552,0.0,0.0,0,0
68,0,0,0,0,4.030632196206695,0,0,0,0,0,0,9.789908562254029e-06,0.23076923076923078,0.5641025641025641,239,1
62,0,0,4,1,4.10617167514228,0,0,0,0,0,0,0.3653190452995616,0.0,0.1590909090909091,25,0
62,0,0,1,1,4.424066932312389,2,0,0,0,1,0,45.50595521676989,0.0,0.25,0,1
52,0,0,3,1,4.364210036307168,3,0,0,0,1,0,0.6595140982443696,0.047619047619047616,0.025974025974025976,4,0
51,0,0,3,0,4.265083429994685,0,0,0,0,0,0,1.142114433851341,0.12406947890818859,0.0024813895781637717,2,0
113,0,0,13,0,4.402741842099556,6,0,0,0,0,0,0.5112520122211637,0.5864197530864198,0.06790123456790123,2,0
170,0,0,3,1,5.3210598352897875,32,4,1,0,0,0,129.82120395327942,0.0,0.0,23,0
28,0,0,0,1,3.8962915290459277,0,0,0,0,1,0,0.16718181818181818,0.3053435114503817,0.022900763358778626,10,0
30,0,0,0,1,3.4477426785812737,0,0,0,0,0,0,38.77077363896848,0.08333333333333333,0.08333333333333333,1,0
23,0,0,1,0,3.882045108136863,0,0,0,0,0,0,0.11864406779661017,0.045454545454545456,0.5,0,1
146,0,0,0,0,4.7735914178937335,39,2,1,1,0,0,2.5831265508684864,0.25,0.75,3,1
107,1,0,0,1,4.660697884791221,15,0,0,0,0,0,16.25564803804994,0.8571428571428571,0.14285714285714285,6,1
29,0,0,0,0,3.6933452188924916,0,0,0,1,0,0,5.896464646464646,0.0,1.0,2,1
115,0,0,4,1,5.376368612354009,23,4,0,0,0,0,2.9975,0.4,0.0,0,0
105,0,0,3,1,4.869048404142099,8,3,0,0,0,0,3.9304646086685375,0.4888888888888889,0.022222222222222223,3,0
91,0,0,8,1,4.329323039488675,0,0,1,0,0,0,1.90302066772655,0.022727272727272728,0.07954545454545454,2,0
94,0,0,1,1,4.663847527326375,20,1,0,1,0,0,0.0,1.0,0.0,12,1
25,0,0,0,0,3.5132696895151083,0,0,0,0,1,0,1.8484222284278136,0.10344827586206896,0.2413793103448276,5,0
32,0,0,0,0,4.1136085007312415,3,0,1,0,0,0,0.2197070572569907,0.0,0.0,12,1
61,0,0,3,1,3.9647946268561443,0,0,0,0,1,0,1.563161323007889,0.024,0.0,20,0
423,0,0,11,1,5.497662466222573,104,4,0,0,0,0,22.5,0.0,0.0,0,1
66,0,0,3,1,4.193952507699996,0,0,0,0,1,0,9.860471238646834,0.05063291139240506,0.17088607594936708,2,0
54,0,0,3,0,4.106855678835858,0,0,0,0,0,0,7.064516129032258,0.0,0.0,0,0
80,0,0,8,0,4.440434271199594,4,0,0,0,0,0,2.9268863782707956e-05,0.00967741935483871,0.0,3,1
153,0,0,5,2,4.98507458394755,31,0,0,0,1,0,5.486116119725929,0.10416666666666667,0.041666666666666664,3,0
95,0,0,8,1,4.405235383343735,6,0,0,0,0,0,3.8150465316336906,0.20535714285714285,0.03571428571428571,2,0
79,0,0,0,1,4.328107330017413,0,0,0,1,0,0,116.03215434083602,0.0,0.0,14,1
60,0,0,1,0,4.175385338743006,0,0,0,1,0,0,9.756651175321613,0.9552238805970149,0.004975124378109453,18,1
63,0,0,0,0,4.462071798001485,19,0,0,0,0,0,0.0,0.0,0.0,0,1
44,0,0,0,1,3.9345774384145513,0,0,0,0,0,0,0.5107913669064749,0.29767441860465116,0.009302325581395349,13,0
87,0,0,9,0,4.246546182262417,1,0,0,0,0,0,9.818469101123595,0.020833333333333332,0.0,0,1
45,0,0,1,0,4.172206918879582,0,0,0,0,0,0,0.03873581847649919,0.0,0.0,0,0
50,0,0,0,1,4.233269689515108,0,1,0,0,0,0,1731.1774193548388,0.0,0.0,0,0
35,0,0,2,1,4.047160074632759,0,0,0,0,0,0,3.7419354838709675,0.0,0.0,0,1
80,0,1,0,0,4.410554777130054,0,0,0,1,0,0,0.0,0.0,0.0,3,1
40,0,0,0,1,4.2439427079182686,0,0,0,0,0,0,0.19553580446419552,0.13259668508287292,0.0,7,0
211,0,0,1,2,5.039135513110099,57,2,0,1,0,0,0.25477410340009315,0.09523809523809523,0.8571428571428571,28,1
62,0,0,2,1,4.09945891587573,0,0,0,0,0,0,0.6569008118602189,0.3157894736842105,0.0,0,0
55,0,0,2,1,4.3922028409081495,6,0,1,1,0,0,0.9778225806451613,1.0,0.0,8,1
140,0,0,14,1,4.1982896479662735,3,0,1,0,1,0,0.6119536128456735,0.8448275862068966,0.017241379310344827,3,0
28,0,0,0,1,3.8248629576173565,0,0,0,0,0,0,0.29282700421940927,0.7368421052631579,0.0,8,0
70,0,1,0,2,4.38803199624108,0,1,1,1,0,0,0.854688267059401,0.7777777777777778,0.07407407407407407,5,1
46,0,0,1,1,4.189125478116705,0,0,0,0,1,0,2.2076703987428794,0.0364741641337386,0.0,1,0
31,0,0,0,1,4.220167681284828,0,0,1,0,0,0,6.542075736325386,0.05555555555555555,0.05555555555555555,8,1
45,0,0,0,0,4.372641363516335,3,0,0,0,0,0,0.004092769440654843,0.0,0.8888888888888888,2,1
51,0,0,0,1,4.5492054887333735,0,1,1,1,0,0,2.0872014696876913,0.15625,0.09375,30,1
22,0,0,0,0,3.7544418457133446,0,0,0,1,0,0,0.06864473168820995,0.0,0.0,11,0
87,0,0,0,1,4.295999031463535,0,0,0,0,0,0,0.0,0.0,0.0,0,1
33,0,0,0,0,4.101381529092886,0,0,0,0,0,0,4.148434480092772,0.18421052631578946,0.0,1,0
36,0,0,0,3,4.197159723424148,0,0,1,1,0,0,10.116015037593986,0.33962264150943394,0.1320754716981132,40,1
39,0,0,0,1,3.8678583082175235,0,0,0,1,0,0,0.4253322083948534,0.26077097505668934,0.11791383219954649,15,0
93,0,0,6,1,4.237972150607896,0,0,0,0,1,0,1.0649756097560976,0.07142857142857142,0.03571428571428571,4,0
60,0,0,3,0,4.03183237120822,0,0,1,0,1,0,0.1725908615706291,0.1016949152542373,0.01694915254237288,3,0
38,0,0,0,2,3.9708400131019856,0,0,0,0,0,0,1.064516129032258,0.0,0.0,0,0
61,0,0,2,0,4.228040880792923,3,0,0,0,1,1,0.2654572380599778,0.8717948717948718,0.11538461538461539,9,0
53,0,0,0,1,4.187378181134056,0,0,0,0,0,0,0.08100134496073583,0.23703703703703705,0.0,3,0
44,0,0,0,1,4.343081266847212,7,0,0,0,0,0,1.0468500610271336,0.07092198581560284,0.02127659574468085,6,0
52,0,0,0,0,4.265759738638635,0,0,0,0,0,0,0.20718992278538742,0.2440273037542662,0.025597269624573378,14,0
59,0,0,0,1,4.232503279255209,1,0,0,0,0,0,0.8295635552723798,0.0,0.0,0,0
153,0,0,2,3,5.600922545741238,22,1,0,1,0,0,5.7204058624577225,0.0,1.0,2,1
33,0,0,0,1,3.8997141947882312,0,0,0,0,0,0,2.2582089552238807,1.0,0.0,4,0
32,0,0,0,1,4.093139062229566,0,0,1,0,0,0,0.4886240520043337,0.1111111111111111,0.0,8,0
48,0,0,0,0,4.819235677759419,10,0,0,0,0,0,6.323617339312406,0.0,0.0,7,1
67,0,0,2,1,4.534310228023584,16,0,0,0,0,0,2137.714285714286,0.0,0.0,0,1
47,0,0,2,1,4.335775819440526,0,0,0,0,0,0,0.17510591083316523,0.01904761904761905,0.0,0,0
44,0,0,2,1,4.325924732707133,5,0,0,0,0,0,0.004092769440654843,0.0,0.8888888888888888,2,1
61,0,0,1,1,4.252630321553046,2,0,0,0,0,1,1.5686824750947101,0.0,0.07407407407407407,8,0
68,0,0,4,1,4.437509578038759,5,0,1,0,1,0,1.9061555590901862,0.5915492957746479,0.014084507042253521,0,0
38,0,0,0,0,4.260828171224457,0,0,0,0,0,0,0.21145962732919255,0.04046242774566474,0.05202312138728324,2,0
53,0,0,3,1,4.2733245313594095,7,0,0,0,1,0,0.7362971461350925,0.12941176470588237,0.01568627450980392,20,0
55,0,0,4,3,4.424465341104828,10,0,0,0,0,0,0.1636485580147552,0.07692307692307693,0.9230769230769231,23,1
35,0,0,0,0,3.990017217489902,0,0,1,0,0,0,0.0,0.0,0.0,0,1
99,0,0,11,2,4.376451093344845,2,0,0,0,0,0,1.343798785776236,0.03125,0.09375,2,0
31,1,0,0,2,3.7567958110719153,11,0,0,0,0,0,0.0,0.0,0.631578947368421,1,1
36,0,0,0,4,4.048688113203415,0,0,0,1,0,0,0.2643086816720257,0.0,1.0,21,1
31,0,0,0,0,3.7693880538320177,0,0,0,0,0,0,0.7181266261925412,0.125,0.3333333333333333,7,0
84,0,0,4,1,4.248804179346483,0,0,0,0,0,0,0.0,0.0,0.0,0,0
56,0,0,1,1,4.202456654541047,0,0,1,1,0,0,7.349780879727317,0.0,1.0,9,1
66,0,0,3,1,4.291506475847683,0,0,1,0,0,0,1.6604892512972573,0.0,0.013793103448275862,14,0
78,0,0,3,2,4.326094367817656,0,0,0,0,0,0,3.7617005579379352,0.18550106609808104,0.008528784648187633,1,0
103,0,0,8,1,4.77322298056512,10,0,0,1,1,1,0.5654953917050691,0.02414486921529175,0.29577464788732394,63,0
64,0,0,0,1,4.548533547037795,0,2,0,0,0,0,0.734106036263484,0.0,0.08450704225352113,6,0
49,0,0,0,0,4.364011629520427,0,0,1,1,0,0,0.003796594569719282,0.9166666666666666,0.08333333333333333,33,1
64,0,0,1,1,4.677668898701708,5,0,0,0,0,0,2.671108691535694,0.14285714285714285,0.11836734693877551,6,0
52,0,0,0,1,4.2343083535732555,0,0,0,0,0,0,1.9311554483665863,0.22535211267605634,0.056338028169014086,2,0
21,0,0,0,1,3.4039894464852614,0,0,0,0,1,0,1.544748124330118,0.45098039215686275,0.0,3,0
46,0,0,1,1,4.022788859542722,0,0,0,0,0,0,0.23110855389336402,0.14893617021276595,0.02127659574468085,0,0
78,0,0,4,1,4.3171580717767135,0,0,0,1,1,0,1.5930428564131378,0.13793103448275862,0.054187192118226604,46,0
50,0,0,3,1,4.12637013015618,0,0,0,0,0,0,0.0,0.0,0.0,0,0
115,0,0,13,0,4.1990502331954485,0,0,0,1,1,0,1.0643441909075073,0.10810810810810811,0.021021021021021023,17,0
93,0,0,6,0,4.4469291088930705,6,0,0,0,0,0,0.6563307493540051,0.2719298245614035,0.017543859649122806,133,0
20,0,0,0,0,3.621928094887362,0,0,0,0,0,1,1.471452082542094,0.1588235294117647,0.023529411764705882,22,0
34,0,0,0,0,3.85586569475248,0,0,0,0,0,0,102.78129713423832,0.0,0.0,2,0
105,0,0,7,2,4.570219805761591,6,0,0,0,1,0,4.231460498554348,0.33,0.07,15,0
85,0,0,1,0,4.9688559717391785,20,1,1,0,0,0,2.9827586206896552,0.0,1.0,3,1
62,0,0,3,0,4.468083963815625,5,0,0,0,1,0,27.53506698187549,0.140625,0.015625,1,0
38,0,0,0,1,4.050301855434983,3,0,0,1,0,0,9.529179810725552,0.9333333333333333,0.06666666666666667,13,1
51,0,0,4,1,4.123528901585399,0,0,0,0,0,0,1.0522121461940093,0.020833333333333332,0.0,2,0
37,0,0,0,1,4.195675662809304,4,0,0,1,0,0,5.271897957536127,0.7265625,0.2578125,6,1
39,0,0,2,1,4.060416641661804,0,0,0,0,0,0,0.0004738694828053073,0.16666666666666666,0.1111111111111111,21,1
89,0,0,5,1,4.735643302420127,9,0,1,1,1,1,0.602374245472837,0.16842105263157894,0.06315789473684211,26,0
51,0,0,2,1,4.1775463035886045,0,0,0,0,0,1,0.31950333131435493,0.10697674418604651,0.11627906976744186,24,0
21,0,0,0,1,3.748994803525096,0,0,0,0,1,0,0.2572883737267299,0.09646302250803858,0.09967845659163987,2,0
39,0,0,0,1,4.201692923824033,7,0,0,1,0,0,0.631712851543698,0.1619047619047619,0.047619047619047616,31,0
34,0,0,2,1,4.101881223476018,0,0,1,1,0,0,0.6191904047976012,0.8888888888888888,0.1111111111111111,13,1
57,0,0,0,1,4.554050488031739,10,1,0,1,0,0,2.9158002560819463,0.047697368421052634,0.014802631578947368,105,0
71,0,0,3,0,4.292992894728223,1,0,0,0,0,0,0.0,0.0,0.0,0,1
69,0,0,0,1,4.466492211181824,2,2,0,0,0,0,1.2612814330003446,0.020618556701030927,0.10309278350515463,9,0
76,0,0,7,1,4.590714726300157,5,0,0,1,0,0,0.37004897109943924,0.020618556701030927,0.0859106529209622,22,0
77,0,0,2,0,4.472358094598478,5,0,1,1,0,1,0.41421319796954315,0.034482758620689655,0.9655172413793104,6,1
86,0,0,4,1,4.23662997338185,4,0,0,0,1,0,3.398784777742245,0.17073170731707318,0.03048780487804878,5,0
49,0,0,0,1,4.256968517319681,0,0,1,1,0,0,2.335526315789474,0.0,1.0,2,1
119,0,0,0,1,4.540581178571194,0,0,0,0,1,0,0.6850662848168506,0.031578947368421054,0.0,4,0
42,0,0,1,1,4.204834018470969,0,0,0,1,1,0,5.297672462142456,0.10714285714285714,0.07142857142857142,14,0
28,0,0,0,0,3.708966082694623,0,0,0,1,0,0,1.295448611957184,0.014018691588785047,0.06074766355140187,35,0
69,0,0,3,1,4.2399309349392,0,0,0,0,0,0,0.0,0.0,0.0,0,0
72,0,0,3,3,4.570501175107986,7,0,0,0,0,0,35977.5,0.0,0.0,0,1
74,0,0,1,1,3.9342104287777913,0,0,0,0,1,0,19.726355611601512,0.18571428571428572,0.014285714285714285,2,0
53,0,0,0,1,4.211306484608411,2,0,0,1,0,0,1.5321477428180574,0.0,0.0,21,1
60,0,0,5,1,4.425326379115501,7,0,0,1,0,0,0.000946969696969697,0.18181818181818182,0.8181818181818182,17,1
112,0,0,3,0,4.272396684324158,1,0,0,1,0,0,1.6455696202531647,0.0,0.0,3,1
66,0,0,2,2,4.312910316709435,0,0,0,0,0,0,0.0,0.0,0.0,0,0
96,0,0,5,1,4.57064902376156,8,0,0,0,0,0,6.3247863247863245,0.38823529411764707,0.03529411764705882,1,0
85,0,0,7,1,4.560961448644389,10,0,0,0,0,1,0.1969718276848076,0.30412371134020616,0.005154639175257732,21,0
40,0,0,0,2,4.177567157116928,0,0,0,0,0,0,1.2807737397420869,0.17307692307692307,0.019230769230769232,1,0
48,0,0,0,1,4.276026637735523,4,0,0,1,0,0,2.3214285714285716,0.0,1.0,3,1
44,0,0,0,1,4.064338937154249,0,0,0,0,0,0,0.0,0.0,0.0,0,0
156,0,0,10,1,4.5941650438012624,11,0,0,0,0,0,2.148306478132193,0.19736842105263158,0.039473684210526314,1,0
92,0,0,11,0,4.271816301674884,0,0,0,0,0,0,1.0106190854583543,0.11494252873563218,0.034482758620689655,2,0
39,0,0,0,1,4.131054782742918,0,0,0,0,0,0,1.940655105973025,0.5,0.0,0,0
42,0,0,0,1,4.111973672521205,0,0,0,0,0,0,7.891700604958285,0.10256410256410256,0.0,0,0
72,0,0,2,1,4.206616023160489,0,0,0,0,0,0,0.11133691392074321,0.23636363636363636,0.06363636363636363,2,0
34,0,0,1,0,3.9398290174664017,0,0,0,0,1,0,25.070667613636363,0.046511627906976744,0.9534883720930233,4,1
120,0,0,0,0,4.837989663467889,40,1,1,0,0,0,3.017543859649123,0.0,1.0,3,1
43,0,0,0,1,4.6645231848843425,1,1,0,0,0,0,626.9363395225464,0.14285714285714285,0.0,1,0
45,0,0,0,0,3.9499846966573604,0,0,0,0,1,0,2.9760521468045913,0.0,0.0,0,0
26,0,0,0,0,3.8731406795131322,0,0,0,0,1,0,1.4453229284320772,0.13114754098360656,0.0,0,0
91,0,0,9,1,4.519520431331787,5,0,1,1,0,0,1.8763452205106563,0.1686046511627907,0.0,7,0
84,0,0,1,0,4.581946888501204,6,0,1,1,0,1,0.41421319796954315,0.034482758620689655,0.9655172413793104,6,1
37,0,0,0,0,4.121219243831912,0,0,0,1,0,0,0.8441558441558441,0.0,1.0,3,1
39,0,0,0,1,3.884653744936846,0,0,0,1,0,0,0.0016973811833171678,0.5384615384615384,0.38461538461538464,5,0
50,0,0,2,1,4.084052572133912,0,0,0,0,0,0,0.9696561024949427,0.5308641975308642,0.07407407407407407,4,0
94,0,0,1,1,4.88780807662152,12,1,1,0,0,0,0.0011851149561507466,0.0,0.0,7,1
38,0,0,1,1,4.122798894965601,0,0,0,0,1,0,0.6309726156751653,0.15355805243445692,0.03745318352059925,2,0
54,0,0,2,1,4.255003826984007,4,0,0,0,0,0,2.2893553223388308,1.0,0.0,4,0
93,0,0,3,1,4.2161353194479,0,0,0,0,0,0,0.9368421052631579,0.24324324324324326,0.013513513513513514,10,0
42,0,0,2,1,4.415661470191763,0,0,0,0,1,0,0.23535302954431647,0.16666666666666666,0.07575757575757576,0,0
39,0,0,0,0,4.272331064905147,4,0,0,1,0,0,3.22,0.0,1.0,13,1
33,0,0,0,1,4.233639952626228,0,0,0,0,0,0,0.2720696109677746,0.24761904761904763,0.08571428571428572,4,0
40,0,0,1,0,3.9184539577019204,0,0,0,1,0,0,0.0,0.0,0.0,5,1
28,0,0,0,1,3.8962915290459272,0,0,0,0,0,0,2.223274695534506,0.2857142857142857,0.0,12,1
48,0,0,1,1,4.160701501208651,0,0,1,0,0,0,0.12669367230060063,0.0,0.038461538461538464,5,0
42,0,0,0,1,4.064354624902157,1,0,0,0,0,0,0.4621770845927538,0.11354581673306773,0.025896414342629483,0,0
28,0,0,0,1,3.985228136034251,0,0,0,0,0,0,0.0,0.0,0.0,0,0
65,0,0,7,0,4.078051806757627,0,0,0,0,0,0,0.0,0.0,0.0,0,0
29,0,0,0,1,4.0472990984266435,0,0,0,0,0,0,0.2928877463581834,0.5080645161290323,0.0,0,0
46,0,0,0,1,4.197049999347146,0,0,0,0,1,0,0.21845632621233918,0.11604439959636731,0.03128153380423814,1,0
64,0,0,2,1,4.102109031522995,0,0,0,0,1,0,0.06841829723185655,0.11214953271028037,0.0,6,0
70,0,0,4,1,4.218359897046995,0,0,0,1,0,0,0.012195121951219513,0.0,0.3333333333333333,2,1
183,0,0,0,1,5.481501517306358,45,0,1,1,0,0,0.0017421602787456446,0.0,0.0,4,1
108,0,1,2,1,4.680220375089263,0,1,0,1,0,0,2.3214285714285716,0.0,1.0,3,1
45,0,0,1,2,4.218870595993136,0,0,1,0,0,0,21.08695652173913,0.12087912087912088,0.01098901098901099,3,0
73,0,0,1,0,4.790087442888456,21,0,1,1,0,0,0.6191904047976012,0.8888888888888888,0.1111111111111111,13,1
214,0,0,0,1,4.7888458856274925,100,3,1,0,0,0,7.672131147540983,0.0,1.0,3,1
60,0,0,2,1,4.1339273215261,1,0,1,1,0,0,1.5321477428180574,0.0,0.0,21,1
38,0,0,1,1,4.175430473912969,0,0,0,0,0,0,361.6457960644007,0.0,0.0,2,1
45,0,0,3,0,4.185320040341425,0,0,0,1,0,0,1.1132075471698113,1.0,0.0,8,1
52,0,0,0,1,4.50545961261383,8,0,0,0,0,0,0.0,0.0,0.0,0,1
49,0,0,2,1,4.091665140378663,0,0,0,0,0,0,0.06972639011473963,0.4880952380952381,0.0,2,0
49,0,0,0,2,3.8692856107411173,0,0,0,0,1,0,4.640623861234604,0.2391304347826087,0.0,1,0
49,0,0,1,1,4.476456017363834,8,0,0,1,0,0,0.020833333333333332,0.0,0.0,2,1
52,0,0,0,1,4.239398017159609,0,1,0,0,0,0,8.065386301151532,0.08417508417508418,0.003367003367003367,2,0
62,0,0,4,1,4.052367229770182,0,0,0,0,0,0,0.36089708310401764,0.04,0.0,4,0
86,0,0,0,0,4.3245039782320776,1,0,0,0,0,0,1.350314825414997,0.048,0.064,127,0
114,0,0,1,2,4.417308052985978,10,0,0,0,0,0,14.920088790233075,0.0,0.0,9,1
54,0,0,1,1,4.21796678994697,0,0,0,0,0,0,0.4776445812408877,0.144,0.004,0,0
75,0,0,5,1,4.381891945228929,2,0,0,0,0,0,0.2929871881321645,0.5961538461538461,0.0,2,0
50,0,0,1,1,4.368367439558377,6,0,0,0,1,0,1.6212778259612606,0.34408602150537637,0.0,4,0
49,0,0,1,1,4.23155805818016,0,0,1,1,0,0,1.1132075471698113,1.0,0.0,8,1
47,0,0,2,1,4.14257761813295,0,0,0,0,1,0,1.063892145369285,0.037383177570093455,0.0,10,0
87,0,0,4,1,4.593139438298281,8,0,0,0,1,0,0.9647512392142463,0.14754098360655737,0.03278688524590164,16,0
172,0,0,6,1,4.735448240828073,11,2,1,0,0,0,32.19785138764548,0.36363636363636365,0.36363636363636365,0,0
43,0,0,1,1,4.158140917190916,0,0,0,0,0,0,0.763624062000246,0.05194805194805195,0.025974025974025976,41,0
53,0,0,1,0,3.920117859692913,0,0,0,0,0,0,0.3447309819696861,0.07806691449814127,0.022304832713754646,11,0
66,0,0,1,0,3.8343261820407597,0,0,0,0,0,0,13.714285714285714,0.0,0.0,0,1
74,0,0,0,1,4.38970721231682,10,0,0,0,0,0,2.862630480167015,0.05555555555555555,0.05555555555555555,1,0
37,0,0,0,0,4.185823555333621,7,0,0,1,0,0,6.510411976587123,0.015384615384615385,0.06153846153846154,5,0
61,0,0,8,0,4.397790206344412,4,0,0,0,0,1,0.44693669091742927,0.013071895424836602,0.2875816993464052,5,0
34,0,0,1,0,4.197325708706504,0,0,0,0,0,0,0.0,0.9736842105263158,0.0,0,0
56,0,0,0,1,4.188690584305922,0,0,0,0,0,0,0.12122621761175978,0.04199475065616798,0.0,7,0
